ts,Python parent id,ph,Ev Idx,dur,tid,Python module id,pid,Python id,cat,name
6083647121728.289,527,X,891,90.08,383547,,383547,528,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647121728.87,528,X,892,1.189,383547,,383547,529,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647121731.62,528,X,893,86.478,383547,,383547,530,python_function,torch/nn/modules/activation.py(268): forward
6083647121732.664,530,X,894,85.195,383547,,383547,531,python_function,torch/nn/functional.py(1745): hardtanh
6083647121732.961,531,X,895,0.333,383547,,383547,532,python_function,<built-in function _has_torch_function_unary>
6083647121734.334,531,X,896,83.276,383547,,383547,533,python_function,<built-in function hardtanh_>
6083647121826.461,444,X,897,472.528,383547,13,383547,534,python_function,nn.Module: Sequential_13
6083647121827.529,534,X,898,470.951,383547,,383547,535,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647121828.03,535,X,899,0.991,383547,,383547,536,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647121830.713,535,X,900,467.501,383547,,383547,537,python_function,torch/nn/modules/container.py(248): forward
6083647121831.134,537,X,901,1.543,383547,,383547,538,python_function,torch/nn/modules/container.py(240): __iter__
6083647121831.733,538,X,902,0.253,383547,,383547,539,python_function,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>
6083647121832.184,538,X,903,0.331,383547,,383547,540,python_function,<built-in function iter>
6083647121840.942,537,X,904,157.564,383547,9,383547,541,python_function,nn.Module: Conv2d_9
6083647121841.774,541,X,905,156.06,383547,,383547,542,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647121842.046,542,X,906,0.385,383547,,383547,543,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647121843.638,542,X,907,153.851,383547,,383547,544,python_function,torch/nn/modules/conv.py(553): forward
6083647121845.83,544,X,908,0.959,383547,,383547,545,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647121847.73,544,X,909,0.428,383547,,383547,546,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647121848.469,544,X,910,148.568,383547,,383547,547,python_function,torch/nn/modules/conv.py(536): _conv_forward
6083647121849.836,547,X,911,146.903,383547,,383547,548,python_function,<built-in method conv2d of type object at 0x7f41e7e5f1c0>
6083647122008.447,537,X,912,181.541,383547,9,383547,549,python_function,nn.Module: BatchNorm2d_9
6083647122009.919,549,X,913,179.502,383547,,383547,550,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647122010.579,550,X,914,1.393,383547,,383547,551,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647122013.603,550,X,915,175.431,383547,,383547,552,python_function,torch/nn/modules/batchnorm.py(159): forward
6083647122014.127,552,X,916,1.104,383547,,383547,553,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim
6083647122014.43,553,X,917,0.451,383547,,383547,554,python_function,<built-in method dim of Tensor object at 0x7f41663e0fe0>
6083647122017.808,552,X,918,1.216,383547,,383547,555,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122020.076,552,X,919,0.564,383547,,383547,556,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122021.032,552,X,920,28.83,383547,,383547,557,python_function,<built-in method add_ of Tensor object at 0x7f408c6d2390>
6083647122052.625,552,X,921,0.983,383547,,383547,558,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122054.785,552,X,922,0.71,383547,,383547,559,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122056.558,552,X,923,0.381,383547,,383547,560,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122057.854,552,X,924,0.33,383547,,383547,561,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122058.806,552,X,925,129.881,383547,,383547,562,python_function,torch/nn/functional.py(2781): batch_norm
6083647122059.167,562,X,926,0.411,383547,,383547,563,python_function,<built-in function _has_torch_function_variadic>
6083647122060.031,562,X,927,1.229,383547,,383547,564,python_function,<built-in method size of Tensor object at 0x7f41663e0fe0>
6083647122061.685,562,X,928,3.482,383547,,383547,565,python_function,torch/nn/functional.py(2762): _verify_batch_size
6083647122062.416,565,X,929,0.243,383547,,383547,566,python_function,<built-in function len>
6083647122067.835,562,X,930,0.816,383547,,383547,567,python_function,torch/backends/__init__.py(38): __get__
6083647122068.217,567,X,931,0.357,383547,,383547,568,python_function,<built-in function _get_cudnn_enabled>
6083647122069.038,562,X,932,119.451,383547,,383547,569,python_function,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>
6083647122198.197,537,X,933,99.186,383547,9,383547,570,python_function,nn.Module: ReLU6_9
6083647122199.618,570,X,934,97.261,383547,,383547,571,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647122200.117,571,X,935,1.303,383547,,383547,572,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647122203.205,571,X,936,93.403,383547,,383547,573,python_function,torch/nn/modules/activation.py(268): forward
6083647122209.577,573,X,937,86.821,383547,,383547,574,python_function,torch/nn/functional.py(1745): hardtanh
6083647122209.924,574,X,938,0.355,383547,,383547,575,python_function,<built-in function _has_torch_function_unary>
6083647122211.453,574,X,939,84.661,383547,,383547,576,python_function,<built-in function hardtanh_>
6083647122304.09,444,X,940,57.134,383547,3,383547,577,python_function,nn.Module: MaxPool2d_3
6083647122305.277,577,X,941,55.501,383547,,383547,578,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647122305.739,578,X,942,1.129,383547,,383547,579,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647122308.703,578,X,943,51.884,383547,,383547,580,python_function,torch/nn/modules/pooling.py(212): forward
6083647122310.331,580,X,944,49.775,383547,,383547,581,python_function,torch/_jit_internal.py(614): fn
6083647122311.896,581,X,945,47.672,383547,,383547,582,python_function,torch/nn/functional.py(807): _max_pool2d
6083647122312.123,582,X,946,0.199,383547,,383547,583,python_function,<built-in function _has_torch_function_unary>
6083647122312.872,582,X,947,46.534,383547,,383547,584,python_function,<built-in method max_pool2d of type object at 0x7f41e7e5f1c0>
6083647122367.447,90,X,948,1.995,383547,,383547,585,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122372.741,90,X,949,1524.762,383547,14,383547,586,python_function,nn.Module: Sequential_14
6083647122373.5,586,X,950,1523.526,383547,,383547,587,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647122373.856,587,X,951,0.946,383547,,383547,588,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647122376.247,587,X,952,1520.524,383547,,383547,589,python_function,torch/nn/modules/container.py(248): forward
6083647122376.71,589,X,953,1.671,383547,,383547,590,python_function,torch/nn/modules/container.py(240): __iter__
6083647122377.294,590,X,954,0.283,383547,,383547,591,python_function,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>
6083647122377.862,590,X,955,0.364,383547,,383547,592,python_function,<built-in function iter>
6083647122380.166,589,X,956,484.802,383547,15,383547,593,python_function,nn.Module: Sequential_15
6083647122380.849,593,X,957,483.623,383547,,383547,594,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647122381.083,594,X,958,0.307,383547,,383547,595,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647122382.523,594,X,959,481.678,383547,,383547,596,python_function,torch/nn/modules/container.py(248): forward
6083647122382.712,596,X,960,0.712,383547,,383547,597,python_function,torch/nn/modules/container.py(240): __iter__
6083647122383.034,597,X,961,0.085,383547,,383547,598,python_function,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>
6083647122383.248,597,X,962,0.095,383547,,383547,599,python_function,<built-in function iter>
6083647122393.934,596,X,963,171.768,383547,10,383547,600,python_function,nn.Module: Conv2d_10
6083647122394.781,600,X,964,170.406,383547,,383547,601,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647122395.054,601,X,965,0.454,383547,,383547,602,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647122396.713,601,X,966,168.13,383547,,383547,603,python_function,torch/nn/modules/conv.py(553): forward
6083647122398.112,603,X,967,0.633,383547,,383547,604,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122400.075,603,X,968,0.371,383547,,383547,605,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122400.784,603,X,969,163.584,383547,,383547,606,python_function,torch/nn/modules/conv.py(536): _conv_forward
6083647122402.097,606,X,970,161.928,383547,,383547,607,python_function,<built-in method conv2d of type object at 0x7f41e7e5f1c0>
6083647122574.751,596,X,971,186.024,383547,10,383547,608,python_function,nn.Module: BatchNorm2d_10
6083647122576.288,608,X,972,183.941,383547,,383547,609,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647122576.819,609,X,973,1.519,383547,,383547,610,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647122580.003,609,X,974,179.871,383547,,383547,611,python_function,torch/nn/modules/batchnorm.py(159): forward
6083647122580.576,611,X,975,1.212,383547,,383547,612,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim
6083647122580.988,612,X,976,0.43,383547,,383547,613,python_function,<built-in method dim of Tensor object at 0x7f41663e0fe0>
6083647122585.003,611,X,977,1.494,383547,,383547,614,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122587.528,611,X,978,0.607,383547,,383547,615,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122588.489,611,X,979,30.039,383547,,383547,616,python_function,<built-in method add_ of Tensor object at 0x7f408c6d2390>
6083647122621.36,611,X,980,0.869,383547,,383547,617,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122623.313,611,X,981,0.71,383547,,383547,618,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122625.058,611,X,982,0.346,383547,,383547,619,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122626.306,611,X,983,0.325,383547,,383547,620,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122627.235,611,X,984,132.331,383547,,383547,621,python_function,torch/nn/functional.py(2781): batch_norm
6083647122627.642,621,X,985,0.404,383547,,383547,622,python_function,<built-in function _has_torch_function_variadic>
6083647122628.468,621,X,986,1.147,383547,,383547,623,python_function,<built-in method size of Tensor object at 0x7f41663e0fe0>
6083647122629.981,621,X,987,3.369,383547,,383547,624,python_function,torch/nn/functional.py(2762): _verify_batch_size
6083647122630.681,624,X,988,0.253,383547,,383547,625,python_function,<built-in function len>
6083647122636.21,621,X,989,0.84,383547,,383547,626,python_function,torch/backends/__init__.py(38): __get__
6083647122636.585,626,X,990,0.376,383547,,383547,627,python_function,<built-in function _get_cudnn_enabled>
6083647122637.455,621,X,991,121.886,383547,,383547,628,python_function,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>
6083647122766.759,596,X,992,96.575,383547,10,383547,629,python_function,nn.Module: ReLU6_10
6083647122768.061,629,X,993,94.869,383547,,383547,630,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647122768.637,630,X,994,1.397,383547,,383547,631,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647122771.755,630,X,995,90.861,383547,,383547,632,python_function,torch/nn/modules/activation.py(268): forward
6083647122772.875,632,X,996,89.535,383547,,383547,633,python_function,torch/nn/functional.py(1745): hardtanh
6083647122773.08,633,X,997,0.352,383547,,383547,634,python_function,<built-in function _has_torch_function_unary>
6083647122774.477,633,X,998,87.649,383547,,383547,635,python_function,<built-in function hardtanh_>
6083647122868.944,589,X,999,468.268,383547,16,383547,636,python_function,nn.Module: Sequential_16
6083647122870.016,636,X,1000,466.781,383547,,383547,637,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647122870.41,637,X,1001,1.087,383547,,383547,638,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647122873.111,637,X,1002,463.461,383547,,383547,639,python_function,torch/nn/modules/container.py(248): forward
6083647122873.556,639,X,1003,1.571,383547,,383547,640,python_function,torch/nn/modules/container.py(240): __iter__
6083647122874.104,640,X,1004,0.322,383547,,383547,641,python_function,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>
6083647122874.651,640,X,1005,0.319,383547,,383547,642,python_function,<built-in function iter>
6083647122880.957,639,X,1006,168.507,383547,11,383547,643,python_function,nn.Module: Conv2d_11
6083647122881.821,643,X,1007,167.09,383547,,383547,644,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647122882.11,644,X,1008,0.349,383547,,383547,645,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647122883.71,644,X,1009,164.865,383547,,383547,646,python_function,torch/nn/modules/conv.py(553): forward
6083647122886.183,646,X,1010,0.859,383547,,383547,647,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122888.182,646,X,1011,0.378,383547,,383547,648,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647122888.883,646,X,1012,159.342,383547,,383547,649,python_function,torch/nn/modules/conv.py(536): _conv_forward
6083647122890.256,649,X,1013,157.683,383547,,383547,650,python_function,<built-in method conv2d of type object at 0x7f41e7e5f1c0>
6083647123057.814,639,X,1014,180.204,383547,11,383547,651,python_function,nn.Module: BatchNorm2d_11
6083647123059.25,651,X,1015,178.223,383547,,383547,652,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647123059.945,652,X,1016,1.386,383547,,383547,653,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647123063.065,652,X,1017,174.068,383547,,383547,654,python_function,torch/nn/modules/batchnorm.py(159): forward
6083647123063.618,654,X,1018,1.051,383547,,383547,655,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim
6083647123063.962,655,X,1019,0.348,383547,,383547,656,python_function,<built-in method dim of Tensor object at 0x7f41663e0fe0>
6083647123067.361,654,X,1020,1.316,383547,,383547,657,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123069.692,654,X,1021,0.624,383547,,383547,658,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123070.682,654,X,1022,28.649,383547,,383547,659,python_function,<built-in method add_ of Tensor object at 0x7f408c6d2390>
6083647123102.082,654,X,1023,0.846,383547,,383547,660,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123104.024,654,X,1024,0.626,383547,,383547,661,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123105.658,654,X,1025,0.342,383547,,383547,662,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123106.889,654,X,1026,0.351,383547,,383547,663,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123107.87,654,X,1027,128.94,383547,,383547,664,python_function,torch/nn/functional.py(2781): batch_norm
6083647123108.202,664,X,1028,0.41,383547,,383547,665,python_function,<built-in function _has_torch_function_variadic>
6083647123109.019,664,X,1029,1.186,383547,,383547,666,python_function,<built-in method size of Tensor object at 0x7f41663e0fe0>
6083647123110.534,664,X,1030,3.306,383547,,383547,667,python_function,torch/nn/functional.py(2762): _verify_batch_size
6083647123111.253,667,X,1031,0.255,383547,,383547,668,python_function,<built-in function len>
6083647123116.43,664,X,1032,0.845,383547,,383547,669,python_function,torch/backends/__init__.py(38): __get__
6083647123116.802,669,X,1033,0.394,383547,,383547,670,python_function,<built-in function _get_cudnn_enabled>
6083647123117.692,664,X,1034,118.918,383547,,383547,671,python_function,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>
6083647123243.66,639,X,1035,92.08,383547,11,383547,672,python_function,nn.Module: ReLU6_11
6083647123244.891,672,X,1036,90.419,383547,,383547,673,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647123245.422,673,X,1037,1.198,383547,,383547,674,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647123248.317,673,X,1038,86.71,383547,,383547,675,python_function,torch/nn/modules/activation.py(268): forward
6083647123249.224,675,X,1039,85.555,383547,,383547,676,python_function,torch/nn/functional.py(1745): hardtanh
6083647123249.507,676,X,1040,0.341,383547,,383547,677,python_function,<built-in function _has_torch_function_unary>
6083647123250.883,676,X,1041,83.627,383547,,383547,678,python_function,<built-in function hardtanh_>
6083647123341.212,589,X,1042,492.572,383547,17,383547,679,python_function,nn.Module: Sequential_17
6083647123342.311,679,X,1043,490.974,383547,,383547,680,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647123342.858,680,X,1044,0.959,383547,,383547,681,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647123345.447,680,X,1045,487.554,383547,,383547,682,python_function,torch/nn/modules/container.py(248): forward
6083647123345.886,682,X,1046,1.487,383547,,383547,683,python_function,torch/nn/modules/container.py(240): __iter__
6083647123346.453,683,X,1047,0.251,383547,,383547,684,python_function,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>
6083647123346.93,683,X,1048,0.294,383547,,383547,685,python_function,<built-in function iter>
6083647123353.722,682,X,1049,169.086,383547,12,383547,686,python_function,nn.Module: Conv2d_12
6083647123354.453,686,X,1050,167.863,383547,,383547,687,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647123354.711,687,X,1051,0.413,383547,,383547,688,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647123356.397,687,X,1052,165.6,383547,,383547,689,python_function,torch/nn/modules/conv.py(553): forward
6083647123358.555,689,X,1053,0.9,383547,,383547,690,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123360.44,689,X,1054,0.39,383547,,383547,691,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123361.169,689,X,1055,160.445,383547,,383547,692,python_function,torch/nn/modules/conv.py(536): _conv_forward
6083647123362.458,692,X,1056,158.873,383547,,383547,693,python_function,<built-in method conv2d of type object at 0x7f41e7e5f1c0>
6083647123531.016,682,X,1057,179.921,383547,12,383547,694,python_function,nn.Module: BatchNorm2d_12
6083647123532.402,694,X,1058,177.975,383547,,383547,695,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647123533.092,695,X,1059,1.392,383547,,383547,696,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647123536.638,695,X,1060,173.422,383547,,383547,697,python_function,torch/nn/modules/batchnorm.py(159): forward
6083647123537.19,697,X,1061,1.153,383547,,383547,698,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim
6083647123537.523,698,X,1062,0.451,383547,,383547,699,python_function,<built-in method dim of Tensor object at 0x7f41663e0fe0>
6083647123541.01,697,X,1063,1.344,383547,,383547,700,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123543.31,697,X,1064,0.536,383547,,383547,701,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123544.175,697,X,1065,28.701,383547,,383547,702,python_function,<built-in method add_ of Tensor object at 0x7f408c6d2390>
6083647123575.422,697,X,1066,0.923,383547,,383547,703,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123577.451,697,X,1067,0.679,383547,,383547,704,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123579.124,697,X,1068,0.32,383547,,383547,705,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123580.335,697,X,1069,0.315,383547,,383547,706,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123581.218,697,X,1070,128.526,383547,,383547,707,python_function,torch/nn/functional.py(2781): batch_norm
6083647123581.612,707,X,1071,0.41,383547,,383547,708,python_function,<built-in function _has_torch_function_variadic>
6083647123582.42,707,X,1072,1.236,383547,,383547,709,python_function,<built-in method size of Tensor object at 0x7f41663e0fe0>
6083647123584.05,707,X,1073,3.248,383547,,383547,710,python_function,torch/nn/functional.py(2762): _verify_batch_size
6083647123584.712,710,X,1074,0.259,383547,,383547,711,python_function,<built-in function len>
6083647123589.948,707,X,1075,0.796,383547,,383547,712,python_function,torch/backends/__init__.py(38): __get__
6083647123590.309,712,X,1076,0.363,383547,,383547,713,python_function,<built-in function _get_cudnn_enabled>
6083647123591.192,707,X,1077,118.304,383547,,383547,714,python_function,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>
6083647123715.825,682,X,1078,116.338,383547,12,383547,715,python_function,nn.Module: ReLU6_12
6083647123717.112,715,X,1079,114.514,383547,,383547,716,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647123717.607,716,X,1080,1.257,383547,,383547,717,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647123723.662,716,X,1081,107.703,383547,,383547,718,python_function,torch/nn/modules/activation.py(268): forward
6083647123724.578,718,X,1082,106.49,383547,,383547,719,python_function,torch/nn/functional.py(1745): hardtanh
6083647123724.869,719,X,1083,0.371,383547,,383547,720,python_function,<built-in function _has_torch_function_unary>
6083647123726.216,719,X,1084,104.556,383547,,383547,721,python_function,<built-in function hardtanh_>
6083647123838.53,589,X,1085,57.266,383547,4,383547,722,python_function,nn.Module: MaxPool2d_4
6083647123839.771,722,X,1086,55.603,383547,,383547,723,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647123840.421,723,X,1087,1.139,383547,,383547,724,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647123843.535,723,X,1088,51.661,383547,,383547,725,python_function,torch/nn/modules/pooling.py(212): forward
6083647123845.264,725,X,1089,49.387,383547,,383547,726,python_function,torch/_jit_internal.py(614): fn
6083647123846.876,726,X,1090,47.192,383547,,383547,727,python_function,torch/nn/functional.py(807): _max_pool2d
6083647123847.121,727,X,1091,0.156,383547,,383547,728,python_function,<built-in function _has_torch_function_unary>
6083647123847.795,727,X,1092,46.1,383547,,383547,729,python_function,<built-in method max_pool2d of type object at 0x7f41e7e5f1c0>
6083647123899.429,90,X,1093,1.576,383547,,383547,730,python_function,<built-in method size of Tensor object at 0x7f41663e0fe0>
6083647123907.084,90,X,1094,16.682,383547,,383547,731,python_function,<built-in method view of Tensor object at 0x7f408a819d00>
6083647123927.628,90,X,1095,2.12,383547,,383547,732,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123933.565,90,X,1096,529.567,383547,18,383547,733,python_function,nn.Module: Sequential_18
6083647123934.433,733,X,1097,528.164,383547,,383547,734,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647123934.911,734,X,1098,1.086,383547,,383547,735,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647123937.38,734,X,1099,524.964,383547,,383547,736,python_function,torch/nn/modules/container.py(248): forward
6083647123937.837,736,X,1100,1.647,383547,,383547,737,python_function,torch/nn/modules/container.py(240): __iter__
6083647123938.521,737,X,1101,0.28,383547,,383547,738,python_function,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>
6083647123939.019,737,X,1102,0.314,383547,,383547,739,python_function,<built-in function iter>
6083647123960.003,736,X,1103,123.034,383547,0,383547,740,python_function,nn.Module: Linear_0
6083647123961.105,740,X,1104,121.35,383547,,383547,741,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647123961.461,741,X,1105,0.409,383547,,383547,742,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647123965.15,741,X,1106,116.81,383547,,383547,743,python_function,torch/nn/modules/linear.py(124): forward
6083647123968.054,743,X,1107,0.47,383547,,383547,744,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123969.524,743,X,1108,0.403,383547,,383547,745,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647123972.118,743,X,1109,109.575,383547,,383547,746,python_function,<built-in function linear>
6083647124092.776,736,X,1110,102.737,383547,0,383547,747,python_function,nn.Module: Dropout_0
6083647124093.993,747,X,1111,100.95,383547,,383547,748,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647124094.532,748,X,1112,1.231,383547,,383547,749,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647124097.607,748,X,1113,97.034,383547,,383547,750,python_function,torch/nn/modules/dropout.py(69): forward
6083647124101.617,750,X,1114,92.666,383547,,383547,751,python_function,torch/nn/functional.py(1401): dropout
6083647124102.144,751,X,1115,0.318,383547,,383547,752,python_function,<built-in function _has_torch_function_unary>
6083647124109.304,751,X,1116,3.345,383547,,383547,753,python_function,torch/_VF.py(27): __getattr__
6083647124111.823,753,X,1117,0.682,383547,,383547,754,python_function,<built-in function getattr>
6083647124116.441,751,X,1118,77.628,383547,,383547,755,python_function,<built-in method dropout of type object at 0x7f41e7e5f1c0>
6083647124208.739,736,X,1119,83.759,383547,1,383547,756,python_function,nn.Module: Linear_1
6083647124209.771,756,X,1120,82.361,383547,,383547,757,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647124210.24,757,X,1121,0.934,383547,,383547,758,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647124212.387,757,X,1122,79.384,383547,,383547,759,python_function,torch/nn/modules/linear.py(124): forward
6083647124214.313,759,X,1123,0.961,383547,,383547,760,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647124216.167,759,X,1124,0.401,383547,,383547,761,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647124216.816,759,X,1125,74.682,383547,,383547,762,python_function,<built-in function linear>
6083647124297.22,736,X,1126,72.284,383547,1,383547,763,python_function,nn.Module: Dropout_1
6083647124298.228,763,X,1127,70.86,383547,,383547,764,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647124298.618,764,X,1128,0.979,383547,,383547,765,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647124300.694,764,X,1129,68.151,383547,,383547,766,python_function,torch/nn/modules/dropout.py(69): forward
6083647124301.635,766,X,1130,66.991,383547,,383547,767,python_function,torch/nn/functional.py(1401): dropout
6083647124301.938,767,X,1131,0.337,383547,,383547,768,python_function,<built-in function _has_torch_function_unary>
6083647124306.621,767,X,1132,1.036,383547,,383547,769,python_function,torch/_VF.py(27): __getattr__
6083647124307.256,769,X,1133,0.324,383547,,383547,770,python_function,<built-in function getattr>
6083647124308.079,767,X,1134,60.379,383547,,383547,771,python_function,<built-in method dropout of type object at 0x7f41e7e5f1c0>
6083647124380.878,736,X,1135,80.293,383547,2,383547,772,python_function,nn.Module: Linear_2
6083647124381.98,772,X,1136,78.68,383547,,383547,773,python_function,torch/nn/modules/module.py(1740): _call_impl
6083647124382.405,773,X,1137,0.842,383547,,383547,774,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>
6083647124384.895,773,X,1138,75.378,383547,,383547,775,python_function,torch/nn/modules/linear.py(124): forward
6083647124386.521,775,X,1139,0.766,383547,,383547,776,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647124388.131,775,X,1140,0.315,383547,,383547,777,python_function,torch/nn/modules/module.py(1918): __getattr__
6083647124388.645,775,X,1141,71.439,383547,,383547,778,python_function,<built-in function linear>
6083647124609.056,56,X,1142,3798.409,383547,,383547,779,python_function,torch/profiler/profiler.py(766): step
6083647124611.592,779,X,1143,116.81,383547,,383547,780,python_function,torch/autograd/profiler.py(738): __exit__
6083647124615.29,780,X,1144,0.255,383547,,383547,781,python_function,torch/_jit_internal.py(103): is_scripting
6083647124623.614,780,X,1145,101.294,383547,,383547,782,python_function,torch/_ops.py(939): __call__
6083647124625.34,782,X,1146,78.547,383547,,383547,783,python_function,torch/_ops.py(993): _must_dispatch_in_python
6083647124629.97,783,X,1147,73.197,383547,,383547,784,python_function,torch/utils/_pytree.py(1197): tree_any
6083647124638.02,784,X,1148,64.891,383547,,383547,785,python_function,<built-in function any>
6083647124638.949,785,X,1149,43.141,383547,,383547,786,python_function,torch/utils/_pytree.py(890): tree_iter
6083647124639.935,786,X,1150,26.712,383547,,383547,787,python_function,torch/utils/_pytree.py(672): _is_leaf
6083647124641.23,787,X,1151,24.445,383547,,383547,788,python_function,torch/utils/_pytree.py(665): _get_node_type
