ts,block,tid,queued,dur,name,context,device,registers per thread,shared memory,stream,correlation,ph,blocks per SM,pid,cat,warps per SM,grid,est. achieved occupancy %,External id
6444517668849.01,"[32, 4, 1]",7,0,2.72,"void cutlass__5x_cudnn::Kernel<cutlass__5x_cudnn::reduction::kernel::ReduceSplitK<cutlass__5x_cudnn::MatrixShape<4, 128>, cutlass__5x_cudnn::epilogue::thread::LinearCombination<float, 4, float, float, (cutlass__5x_cudnn::epilogue::thread::ScaleType::Kind)0, (cutlass__5x_cudnn::FloatRoundStyle)2>, cutlass__5x_cudnn::reduction::thread::ReduceAdd<float, float, 4>, 4> >(cutlass__5x_cudnn::reduction::kernel::ReduceSplitK<cutlass__5x_cudnn::MatrixShape<4, 128>, cutlass__5x_cudnn::epilogue::thread::LinearCombination<float, 4, float, float, (cutlass__5x_cudnn::epilogue::thread::ScaleType::Kind)0, (cutlass__5x_cudnn::FloatRoundStyle)2>, cutlass__5x_cudnn::reduction::thread::ReduceAdd<float, float, 4>, 4>::Params)",1,0,36,0,7,7806,X,3.428571,0,kernel,13.714286,"[32, 9, 1]",29,1412
6444517668852.531,"[256, 1, 1]",7,0,2.975,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,7810,X,6.095238,0,kernel,48.761906,"[1, 4, 128]",100,1412
6444517668874.226,"[128, 1, 1]",7,0,11.552,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",1,0,22,0,7,7819,X,11.666667,0,kernel,46.666668,"[980, 1, 1]",97,1415
6444517668946.291,"[128, 1, 1]",7,0,7.936,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",1,0,22,0,7,7839,X,11.666667,0,kernel,46.666668,"[980, 1, 1]",97,1422
6444517669065.779,"[512, 1, 1]",7,0,9.408,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",1,0,45,33040,7,7887,X,1.52381,0,kernel,24.380953,"[128, 1, 1]",51,1427
6444517678770.591,"[256, 1, 1]",7,0,7.552,"void cudnn::engines_precompiled::scalePackedTensor_kernel<float, float>(long, float*, float)",1,0,24,0,7,8074,X,46.666668,0,kernel,373.333344,"[3920, 1, 1]",100,1443
6444517679498.146,"[8, 8, 1]",7,0,16.896,"void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3, 3, 3, false>(int, int, int, float const*, int, float const*, int, float*, kernel_grad_params, unsigned long long, int, unsigned long long, int, float, int, int, int)",1,0,96,3328,7,8076,X,1.488095,0,kernel,2.976191,"[1, 25, 5]",6,1443
6444517680821.832,"[256, 1, 1]",7,0,14.816,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,8183,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1443
6444517680837.353,"[256, 1, 1]",7,0,8.575,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,8185,X,5.952381,0,kernel,47.619049,"[25, 4, 5]",99,1443
6444517682182.191,"[128, 1, 1]",7,0,14.431,sm80_xmma_wgrad_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize16x64x64_stage1_warpsize1x4x1_g1_tensor16x8x8_aligna8_alignc8_execute_kernel__5x_cudnn,1,0,108,2048,7,8189,X,2.380952,0,kernel,9.523809,"[1, 8, 25]",20,1443
6444517682440.463,"[512, 1, 1]",7,0,12.769,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",1,0,45,33040,7,8240,X,1.52381,0,kernel,24.380953,"[128, 1, 1]",51,1452
6444517682587.28,"[256, 1, 1]",7,0,4.448,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,8271,X,6.095238,0,kernel,48.761906,"[1, 4, 128]",100,1468
6444517682597.008,"[256, 1, 1]",7,0,3.04,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,8273,X,5.952381,0,kernel,47.619049,"[25, 4, 5]",99,1468
6444517682610.576,"[128, 1, 1]",7,0,27.297,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_16x6_nhwc_unity_stride_align4>(cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_16x6_nhwc_unity_stride_align4::Params),1,0,161,73728,7,8277,X,0.738095,0,kernel,2.952381,"[62, 1, 1]",0,1468
6444517682638.864,"[256, 1, 1]",7,0,3.008,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,8281,X,5.952381,0,kernel,47.619049,"[25, 4, 5]",99,1468
6444517682660.848,"[256, 1, 1]",7,0,8.257,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,8301,X,5.952381,0,kernel,47.619049,"[25, 4, 5]",99,1468
6444517682669.937,"[256, 1, 1]",7,0,8.48,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,8303,X,5.952381,0,kernel,47.619049,"[25, 4, 5]",99,1468
6444517682691.697,"[128, 1, 1]",7,0,33.088,_ZN17cutlass__5x_cudnn6KernelINS_4conv6kernel23ImplicitGemmConvolutionINS1_11threadblock22ImplicitGemmMultistageINS_4gemm9GemmShapeILi128ELi64ELi16EEENS4_52Conv2dWgradOutputGradientTileAccessIteratorOptimizedINS_11MatrixShapeILi128ELi16EEENS_10tfloat32_tENS_9transform29PitchLinearWarpRakedThreadMapINS_16PitchLinearShapeILi128ELi16EEELi128ENSF_ILi8ELi4EEELi4EEENS_12AlignedArrayISC_Li4ELi16EEEEENSD_11threadblock25RegularTileAccessIteratorISB_SC_NS_6layout40ColumnMajorTensorOpMultiplicandCongruousILi32ELi32EEELi1ESI_Li16EEELNS_4arch14CacheOperation4KindE0ENS4_48Conv2dWgradActivationTileAccessIteratorOptimizedINSA_ILi16ELi64EEESC_NSE_INSF_ILi64ELi16EEELi128ESH_Li4EEESK_EENSN_ISW_SC_NSO_37RowMajorTensorOpMultiplicandCongruousILi32ELi32EEELi0ESY_Li16EEELSU_0ENS6_11threadblock9MmaPolicyINS6_4warp11MmaTensorOpINS7_ILi64ELi32ELi16EEESC_SQ_SC_S11_fNSO_8RowMajorENS15_17MmaTensorOpPolicyINSS_3MmaINS7_ILi16ELi8ELi8EEELi32ESC_S18_SC_NSO_11ColumnMajorEfS18_NSS_13OpMultiplyAddEEENSA_ILi1ELi1EEEEELi1ELb0EbEENSA_ILi0ELi0EEES1I_Li1EEELi6EbEENS_8epilogue11threadblock8EpilogueIS8_S1H_Li1ENS1M_22PredicatedTileIteratorINS1M_26OutputTileOptimalThreadMapINS1M_15OutputTileShapeILi64ELi8ELi2ELi1ELi1EEENS1Q_ILi1ELi8ELi1ELi1ELi8EEELi128ELi4ELi32EEEfLb0ENSO_9NoPermuteELb0EEENS1L_4warp24FragmentIteratorTensorOpIS17_S1B_fNS_5ArrayIfLi4ELb1EEES18_EENS1W_20TileIteratorTensorOpIS17_S1B_fS18_EENS1M_18SharedLoadIteratorINS1T_18CompactedThreadMapEfLi16EEENS1L_6thread17LinearCombinationIfLi4EffLNS26_9ScaleType4KindE0ELNS_15FloatRoundStyleE2EEENSA_ILi0ELi8EEELi2ELi1EEENS13_30GemmIdentityThreadblockSwizzleILi4EEELNS1_8OperatorE2ENS1_17Conv2dProblemSizeELNS1_9GroupModeE0EEEEEvNT_6ParamsE,1,0,148,73728,7,8308,X,0.952381,0,kernel,3.809524,"[4, 5, 4]",0,1468
6444517682725.585,"[32, 4, 1]",7,0,2.752,"void cutlass__5x_cudnn::Kernel<cutlass__5x_cudnn::reduction::kernel::ReduceSplitK<cutlass__5x_cudnn::MatrixShape<4, 128>, cutlass__5x_cudnn::epilogue::thread::LinearCombination<float, 4, float, float, (cutlass__5x_cudnn::epilogue::thread::ScaleType::Kind)0, (cutlass__5x_cudnn::FloatRoundStyle)2>, cutlass__5x_cudnn::reduction::thread::ReduceAdd<float, float, 4>, 4> >(cutlass__5x_cudnn::reduction::kernel::ReduceSplitK<cutlass__5x_cudnn::MatrixShape<4, 128>, cutlass__5x_cudnn::epilogue::thread::LinearCombination<float, 4, float, float, (cutlass__5x_cudnn::epilogue::thread::ScaleType::Kind)0, (cutlass__5x_cudnn::FloatRoundStyle)2>, cutlass__5x_cudnn::reduction::thread::ReduceAdd<float, float, 4>, 4>::Params)",1,0,36,0,7,8311,X,3.428571,0,kernel,13.714286,"[32, 9, 1]",29,1468
6444517682729.137,"[256, 1, 1]",7,0,2.976,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,8315,X,6.095238,0,kernel,48.761906,"[1, 4, 128]",100,1468
6444517682801.233,"[128, 1, 1]",7,0,11.68,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",1,0,22,0,7,8335,X,11.666667,0,kernel,46.666668,"[980, 1, 1]",97,1477
6444517682903.218,"[512, 1, 1]",7,0,9.632,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",1,0,45,33040,7,8379,X,1.52381,0,kernel,24.380953,"[128, 1, 1]",51,1480
6444517684205.272,"[256, 1, 1]",7,0,3.52,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,8585,X,3.047619,0,kernel,24.380953,"[1, 2, 128]",51,1496
6444517684214.968,"[256, 1, 1]",7,0,3.264,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,8587,X,5.952381,0,kernel,47.619049,"[25, 4, 5]",99,1496
6444517684228.696,"[128, 1, 1]",7,0,26.944,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_16x6_nhwc_align4>(cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_16x6_nhwc_align4::Params),1,0,180,73728,7,8591,X,1.47619,0,kernel,5.904762,"[124, 1, 1]",0,1496
6444517684256.408,"[256, 1, 1]",7,0,9.952,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,8595,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1496
6444517685580.158,"[256, 1, 1]",7,0,17.024,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,8704,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1496
6444517685598.014,"[256, 1, 1]",7,0,8.768,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,8706,X,5.952381,0,kernel,47.619049,"[25, 4, 5]",99,1496
6444517685712.094,"[128, 1, 1]",7,0,31.393,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,1,0,128,98304,7,8714,X,0.642857,0,kernel,2.571429,"[9, 2, 3]",0,1496
6444517685744.223,"[256, 1, 1]",7,0,2.399,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,8717,X,3.047619,0,kernel,24.380953,"[1, 2, 128]",51,1496
6444517685834.047,"[128, 1, 1]",7,0,20.992,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",1,0,22,0,7,8726,X,23.333334,0,kernel,93.333336,"[1960, 1, 1]",100,1499
6444517685937.503,"[128, 1, 1]",7,0,16.353,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",1,0,22,0,7,8746,X,23.333334,0,kernel,93.333336,"[1960, 1, 1]",100,1506
6444517686115.584,"[512, 1, 1]",7,0,35.936,"void cudnn::bn_bw_1C11_kernel_new<float, float, float2, 128, true, 1>(float, float, float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float*, float*, float const*, float const*, float)",1,0,40,400,7,8793,X,0.761905,0,kernel,12.190476,"[64, 1, 1]",25,1511
6444517687791.528,"[32, 4, 1]",7,0,2.656,"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",1,0,40,8704,7,8985,X,0.380952,0,kernel,1.52381,"[2, 16, 1]",3,1527
6444517687868.104,"[256, 1, 1]",7,0,55.617,_5x_cudnn_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,1,0,126,49152,7,8987,X,3.333333,0,kernel,26.666666,"[10, 7, 4]",33,1527
6444517689213.486,"[256, 1, 1]",7,0,14.24,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,9096,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1527
6444517689228.398,"[256, 1, 1]",7,0,16.096,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,9098,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1527
6444517689259.406,"[128, 1, 1]",7,0,49.536,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,1,0,128,98304,7,9106,X,0.75,0,kernel,3.0,"[9, 1, 7]",0,1527
6444517689309.614,"[256, 1, 1]",7,0,2.88,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,9109,X,1.52381,0,kernel,12.190476,"[1, 2, 64]",25,1527
6444517689446.095,"[128, 1, 1]",7,0,19.456,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",1,0,22,0,7,9129,X,23.333334,0,kernel,93.333336,"[1960, 1, 1]",100,1536
6444517689594.128,"[512, 1, 1]",7,0,35.488,"void cudnn::bn_bw_1C11_kernel_new<float, float, float2, 128, true, 1>(float, float, float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float*, float*, float const*, float const*, float)",1,0,40,400,7,9172,X,0.761905,0,kernel,12.190476,"[64, 1, 1]",25,1539
6444517689734.544,"[32, 4, 1]",7,0,2.528,"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",1,0,40,8704,7,9203,X,0.380952,0,kernel,1.52381,"[2, 16, 1]",3,1555
6444517689743.216,"[256, 1, 1]",7,0,55.776,_5x_cudnn_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,1,0,126,49152,7,9205,X,3.333333,0,kernel,26.666666,"[10, 7, 4]",33,1555
6444517689799.697,"[256, 1, 1]",7,0,14.239,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,9225,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1555
6444517689814.705,"[256, 1, 1]",7,0,16.704,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,9227,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1555
6444517689837.393,"[128, 1, 1]",7,0,49.376,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,1,0,128,98304,7,9235,X,0.75,0,kernel,3.0,"[9, 1, 7]",0,1555
6444517689887.505,"[256, 1, 1]",7,0,2.752,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,9238,X,1.52381,0,kernel,12.190476,"[1, 2, 64]",25,1555
6444517689890.961,"[128, 1, 1]",7,0,19.232,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",1,0,22,0,7,9247,X,23.333334,0,kernel,93.333336,"[1960, 1, 1]",100,1558
6444517689956.625,"[128, 1, 1]",7,0,15.968,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",1,0,22,0,7,9267,X,23.333334,0,kernel,93.333336,"[1960, 1, 1]",100,1565
6444517690073.042,"[512, 1, 1]",7,0,36.768,"void cudnn::bn_bw_1C11_kernel_new<float, float, float2, 128, true, 1>(float, float, float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float*, float*, float const*, float const*, float)",1,0,40,400,7,9314,X,0.761905,0,kernel,12.190476,"[64, 1, 1]",25,1570
6444517690195.73,"[32, 4, 1]",7,0,2.592,"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",1,0,40,8704,7,9345,X,0.380952,0,kernel,1.52381,"[2, 16, 1]",3,1586
6444517690203.955,"[256, 1, 1]",7,0,55.552,_5x_cudnn_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,1,0,126,49152,7,9347,X,3.333333,0,kernel,26.666666,"[10, 7, 4]",33,1586
6444517690260.211,"[256, 1, 1]",7,0,14.048,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,9367,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1586
6444517690274.963,"[256, 1, 1]",7,0,15.904,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,9369,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1586
6444517690297.203,"[128, 1, 1]",7,0,49.344,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,1,0,128,98304,7,9377,X,0.75,0,kernel,3.0,"[9, 1, 7]",0,1586
6444517690347.315,"[256, 1, 1]",7,0,2.72,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,9380,X,1.52381,0,kernel,12.190476,"[1, 2, 64]",25,1586
6444517690373.939,"[128, 1, 1]",7,0,19.424,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",1,0,22,0,7,9400,X,23.333334,0,kernel,93.333336,"[1960, 1, 1]",100,1595
6444517690471.924,"[512, 1, 1]",7,0,36.32,"void cudnn::bn_bw_1C11_kernel_new<float, float, float2, 128, true, 1>(float, float, float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float*, float*, float const*, float const*, float)",1,0,40,400,7,9443,X,0.761905,0,kernel,12.190476,"[64, 1, 1]",25,1598
6444517690591.22,"[32, 4, 1]",7,0,2.688,"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",1,0,40,8704,7,9474,X,0.380952,0,kernel,1.52381,"[2, 16, 1]",3,1614
6444517690599.444,"[256, 1, 1]",7,0,55.648,_5x_cudnn_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,1,0,126,49152,7,9476,X,3.333333,0,kernel,26.666666,"[10, 7, 4]",33,1614
6444517690655.797,"[256, 1, 1]",7,0,14.368,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,9496,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1614
6444517690670.9,"[256, 1, 1]",7,0,16.065,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,9498,X,11.666667,0,kernel,93.333336,"[98, 2, 5]",100,1614
6444517690692.725,"[128, 1, 1]",7,0,49.216,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,1,0,128,98304,7,9506,X,0.75,0,kernel,3.0,"[9, 1, 7]",0,1614
6444517690742.741,"[256, 1, 1]",7,0,2.848,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,9509,X,1.52381,0,kernel,12.190476,"[1, 2, 64]",25,1614
6444517690746.325,"[128, 1, 1]",7,0,19.168,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",1,0,22,0,7,9518,X,23.333334,0,kernel,93.333336,"[1960, 1, 1]",100,1617
6444517690866.517,"[128, 1, 1]",7,0,28.576,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",1,0,16,0,7,9540,X,93.333336,0,kernel,373.333344,"[7840, 1, 1]",100,1626
6444517690927.19,"[256, 1, 1]",7,0,96.992,"void at::native::(anonymous namespace)::max_pool_backward_nchw<float, float>(float const*, long const*, int, long, long, long, int, int, int, int, int, int, int, int, int, int, float*)",1,0,40,0,7,9549,X,186.666672,0,kernel,1493.333374,"[49, 5, 64]",100,1624
6444517691024.95,"[128, 1, 1]",7,0,85.729,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",1,0,22,0,7,9563,X,93.333336,0,kernel,373.333344,"[7840, 1, 1]",100,1629
6444517691128.662,"[512, 1, 1]",7,0,149.665,"void cudnn::bn_bw_1C11_kernel_new<float, float, float2, 512, true, 1>(float, float, float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float*, float*, float const*, float const*, float)",1,0,40,400,7,9606,X,0.761905,0,kernel,12.190476,"[64, 1, 1]",25,1632
